ang vel 	 trans vel 			 error 


0				0				1.520119e-01
0				0				3.219634e+00
0				0				3.658860e-02
0				0				3.218981e+00
0				0				1.589731e-01
0				0				3.218977e+00
0				0				6.178467e-01
0				0				1.521038e-01
0				0				3.636901e-02
0				0				3.218888e+00
0				0				1.520302e-01
0				0				3.218841e+00
0				0				3.617907e-02
0				0				3.218766e+00
0				0				6.177402e-01
0				0				1.519263e-01
0				0				3.615103e-02
0				0				3.220368e+00
0				0				1.514547e-01
0				0				3.217808e+00
0				0				1.536505e-01
0				0				3.219779e+00
0				0				1.509188e-01
0				0				3.219991e+00
0				0				1.569221e-01
0				0				3.218176e+00
0				0				1.511638e-01
0				0				3.220080e+00
0				0				1.538665e-01
0				0				3.218280e+00
0				0				1.546596e-01
0				0				3.220211e+00
0				0				1.505256e-01
0				0				3.218992e+00
0				0				3.219811e+00
0				0				1.511838e-01
0				0				3.217731e+00
0				0				1.553279e-01
0				0				3.218895e+00
0				0				3.556982e-02
0				0				3.220063e+00
0				0				1.515121e-01
0				0				3.219432e+00
0				0				3.218312e+00
0				0				1.418636e-01
0				0				3.218173e+00
0				0				1.536912e-01
0				0				3.219039e+00
0				0				3.525381e-02
0				0				3.218310e+00
0				0				1.490058e-01
0				0				3.218919e+00
0				0				1.517355e-01
0				0				3.218727e+00
0				0				1.557161e-01
0				0				3.219083e+00
0				0				1.517431e-01
0				0				3.220328e+00
0				0				1.515427e-01
0				0				3.217902e+00
0				0				1.515245e-01
0				0				3.218667e+00
0				0				1.509338e-01
0				0				3.217617e+00
0				0				3.610475e-02
0				0				3.218772e+00
0				0				3.575952e-02
0				0				3.218491e+00
0				0				3.219518e+00
0				0				3.518764e-02
0				0				3.217482e+00
0				0				1.516341e-01
0				0				3.219568e+00
0				0				1.456562e-01
0				0				3.218751e+00
0				0				3.596117e-02
0				0				3.218607e+00
0				0				1.517391e-01
0				0				3.219606e+00
0				0				1.509476e-01
0				0				3.219256e+00
0				0				3.218422e+00
0				0				1.577559e-01
0				0				3.218595e+00
0				0				1.516372e-01
0				0				3.219581e+00
0				0				1.532838e-01
0				0				3.219679e+00
0				0				1.510880e-01
0				0				3.218515e+00
0				0				3.538318e-02
0				0				3.218442e+00
0				0				3.697001e-02
0				0				3.218981e+00
0				0				1.515696e-01
0				0				3.219523e+00
0				0				1.515513e-01
0				0				3.220805e+00
0				0				1.514996e-01
0				0				3.221613e+00
0				0				1.512346e-01
0				0				3.218608e+00
0				0				1.538047e-01
0				0				3.221448e+00
0				0				1.506575e-01
0				0				3.218875e+00
0				0				1.577878e-01
0				0				3.218629e+00
0				0				1.503621e-01
0				0				3.219047e+00
0				0				3.220245e+00
0				0				1.426637e-01
0				0				3.220239e+00
0				0				1.510279e-01
0				0				3.218542e+00
0				0				3.218343e+00
0				0				1.537481e-01
0				0				3.219940e+00
0				0				1.500408e-01
0				0				3.218881e+00
0				0				3.485881e-02
0				0				3.218272e+00
0				0				1.503620e-01
0				0				3.218248e+00
0				0				1.548700e-01
0				0				3.219634e+00
0				0				1.518906e-01
0				0				3.218870e+00
0				0				1.548278e-01
0				0				3.220085e+00
0				0				3.218854e+00
0				0				1.512764e-01
0				0				3.217822e+00
0				0				3.218908e+00
0				0				3.617513e-02
0				0				3.220430e+00
0				0				1.519215e-01
0				0				3.218886e+00
0				0				1.514793e-01
0				0				3.219512e+00
0				0				6.133893e-01
0				0				1.525575e-01
0				0				3.697329e-02
0				0				3.219180e+00
0				0				1.587195e-01
0				0				3.638051e-02
0				0				3.219797e+00
0				0				6.179822e-01
0				0				1.522902e-01
0				0				3.660557e-02
0				0				3.219079e+00
0				0				1.572235e-01
0				0				3.219181e+00
0				0				3.218358e+00
0				0				1.503431e-01
0				0				3.218709e+00
0				0				3.461540e-02
0				0				3.219377e+00
0				0				1.514315e-01
0				0				3.218658e+00
0				0				1.537857e-01
0				0				3.220400e+00
0				0				1.478172e-01
0				0				3.218379e+00
0				0				6.150231e-01
0				0				3.217679e+00
0				0				1.538016e-01
0				0				3.219581e+00
0				0				3.275798e-02
0				0				3.218589e+00
0				0				1.424262e-01
0				0				3.218490e+00
0				0				1.522176e-01
0				0				3.219001e+00
0				0				1.453640e-01
0				0				3.220222e+00
0				0				1.520710e-01
0				0				3.218912e+00
0				0				1.544377e-01
0				0				3.220130e+00
0				0				3.627297e-02
0				0				3.218036e+00
0				0				3.219268e+00
0				0				1.553096e-01
0				0				3.219673e+00
0				0				3.677267e-02
0				0				3.220502e+00
0				0				6.152635e-01
0				0				1.549628e-01
0				0				3.373151e-02
0				0				3.218723e+00
0				0				6.179394e-01
0				0				1.523576e-01
0				0				3.686734e-02
0				0				3.218948e+00
0				0				1.432579e-01
0				0				3.664228e-02
0				0				3.220424e+00
0				0				6.178213e-01
0				0				1.520567e-01
0				0				3.680222e-02
0				0				3.218837e+00
0				0				6.178886e-01
0				0				1.552893e-01
0				0				3.663699e-02
0				0				3.220944e+00
0				0				1.516943e-01
0				0				3.218729e+00
0				0				1.553697e-01
0				0				3.218928e+00
0				0				1.542892e-01
0				0				3.218447e+00
0				0				1.528769e-01
0				0				3.694307e-02
0				0				3.219280e+00
0				0				1.579752e-01
0				0				3.583081e-02
0				0				3.218611e+00
0				0				1.587383e-01
0				0				3.218950e+00
0				0				1.553461e-01
0				0				3.218909e+00
0				0				6.178241e-01
0				0				1.520549e-01
0				0				3.664237e-02
0				0				3.218093e+00
0				0				6.178434e-01
0				0				1.552129e-01
0				0				3.372172e-02
0				0				3.220440e+00
0				0				1.514676e-01
0				0				3.318856e-02
0				0				3.218623e+00
0				0				1.521520e-01
0				0				3.635718e-02
0				0				3.218927e+00
0				0				1.544705e-01
0				0				3.565607e-02
0				0				3.219369e+00
0				0				1.550500e-01
0				0				3.358210e-02
0				0				3.219627e+00
0				0				6.166982e-01
0				0				1.522202e-01
0				0				3.653200e-02
0				0				3.220295e+00
0				0				1.518424e-01
0				0				3.360762e-02
0				0				3.218810e+00
0				0				6.180156e-01
0				0				1.523883e-01
0				0				3.655518e-02
0				0				3.219873e+00
0				0				6.175073e-01
0				0				1.512661e-01
0				0				3.566872e-02
0				0				3.218572e+00
0				0				6.177966e-01
0				0				1.550761e-01
0				0				3.601730e-02
0				0				3.220425e+00
0				0				6.160403e-01
0				0				1.507111e-01
0				0				3.533066e-02
0				0				3.218291e+00
0				0				6.165220e-01
0				0				1.550674e-01
0				0				3.627749e-02
0				0				3.219628e+00
0				0				6.175321e-01
0				0				1.513025e-01
0				0				3.616144e-02
0				0				3.220175e+00
0				0				6.162684e-01
0				0				1.425351e-01
0				0				3.566748e-02
0				0				3.218527e+00
0				0				3.218102e+00
0				0				1.573882e-01
0				0				3.218445e+00
0				0				3.218286e+00
0				0				6.171336e-01
0				0				1.567382e-01
0				0				3.555838e-02
0				0				3.218162e+00
0				0				6.171068e-01
0				0				1.502333e-01
0				0				3.523564e-02
0				0				3.219420e+00
0				0				1.563034e-01
0				0				3.217961e+00
0				0				1.501941e-01
0				0				3.217292e+00
0				0				1.538414e-01
0				0				3.218305e+00
0				0				1.537064e-01
0				0				3.218246e+00
0				0				1.539998e-01
0				0				3.219938e+00
0				0				3.220010e+00
0				0				1.521509e-01
0				0				3.218937e+00
0				0				1.566163e-01
0				0				3.220240e+00
0				0				1.554363e-01
0				0				3.219002e+00
0				0				3.219298e+00
0				0				1.518896e-01
0				0				3.218858e+00
0				0				1.518559e-01
0				0				3.218854e+00
0				0				3.661014e-02
0				0				3.219661e+00
0				0				3.533489e-02
0				0				3.220665e+00
0				0				1.509185e-01
0				0				3.218424e+00
0				0				3.219055e+00
0				0				1.508231e-01
0				0				3.218419e+00
0				0				1.521986e-01
0				0				3.218983e+00
0				0				3.648893e-02
0				0				3.218952e+00
0				0				3.613315e-02
0				0				3.218847e+00
0				0				3.642121e-02
0				0				3.221051e+00
0				0				1.538154e-01
0				0				3.218355e+00
0				0				3.576210e-02
0				0				3.218616e+00
0				0				3.576573e-02
0				0				3.218611e+00
0				0				3.502844e-02
0				0				3.218263e+00
0				0				1.447094e-01
0				0				3.218292e+00
0				0				1.538752e-01
0				0				3.220015e+00
0				0				1.509403e-01
0				0				3.220044e+00
0				0				6.137470e-01
0				0				3.217492e+00
0				0				3.610201e-02
0				0				3.218637e+00
0				0				1.566652e-01
0				0				3.218917e+00
0				0				3.583257e-02
0				0				3.218513e+00
0				0				1.516044e-01
0				0				3.218754e+00
0				0				3.218569e+00
0				0				3.219023e+00
0				0				1.580773e-01
0				0				3.220305e+00
0				0				1.512410e-01
0				0				3.218571e+00
0				0				1.580844e-01
0				0				3.218707e+00
0				0				1.573500e-01
0				0				3.218394e+00
0				0				1.547599e-01
0				0				3.218712e+00
0				0				1.523641e-01
0				0				3.219058e+00
0				0				1.511353e-01
0				0				3.219761e+00
0				0				1.513220e-01
0				0				3.218617e+00
0				0				1.508779e-01
0				0				3.218388e+00
0				0				1.537930e-01
0				0				3.218327e+00
0				0				1.540758e-01
0				0				3.219218e+00
0				0				3.614127e-02
0				0				3.219643e+00
0				0				1.459126e-01
0				0				3.220449e+00
0				0				3.674401e-02
0				0				3.220353e+00
0				0				1.555213e-01
0				0				3.219083e+00
0				0				3.570245e-02
0				0				3.219533e+00
0				0				1.681434e-01
0				0				3.220174e+00
0				0				1.539382e-01
0				0				3.218410e+00
0				0				1.511187e-01
0				0				3.218526e+00
0				0				1.515726e-01
0				0				3.219518e+00
0				0				3.651529e-02
0				0				3.219718e+00
0				0				1.561306e-01
0				0				3.220093e+00
0				0				1.595111e-01
0				0				3.219299e+00
0				0				3.220882e+00
0				0				1.523304e-01
0				0				3.219890e+00
0				0				3.603404e-02
0				0				3.219596e+00
0				0				1.537935e-01
0				0				3.219627e+00
0				0				3.566059e-02
0				0				3.219323e+00
0				0				3.220525e+00
0				0				1.570799e-01
0				0				3.219125e+00
0				0				3.484497e-02
0				0				3.218121e+00
0				0				1.539969e-01
0				0				3.219201e+00
0				0				1.514848e-01
0				0				3.218658e+00
0				0				1.577404e-01
0				0				3.219854e+00
0				0				1.548116e-01
0				0				3.218779e+00
0				0				3.545723e-02
0				0				3.218471e+00
0				0				1.545090e-01
0				0				3.218661e+00
0				0				1.516775e-01
0				0				3.219619e+00
0				0				3.619963e-02
0				0				3.218787e+00
0				0				1.580010e-01
0				0				3.217077e+00
0				0				1.516393e-01
0				0				3.617884e+00
0				0				1.516577e-01
0				0				3.627588e+00
0				0				1.508524e-01
0				0				3.630281e+00
0				0				1.545277e-01
0				0				3.632770e+00
0				0				1.539420e-01
0				0				3.639881e+00
0				0				3.580936e-02
0				0				3.644400e+00
0				0				1.545196e-01
0				0				3.646804e+00
0				0				1.544175e-01
0				0				3.648864e+00
0				0				1.541798e-01
0				0				3.655812e+00
0				0				1.549102e-01
0				0				3.667401e+00
0				0				1.516108e-01
0				0				3.673029e+00
0				0				1.548438e-01
0				0				3.681159e+00
0				0				3.664891e-02
0				0				3.686839e+00
0				0				3.614995e-02
0				0				3.699898e+00
0				0				3.612818e-02
0				0				3.710102e+00
0				0				1.574310e-01
0				0				3.719925e+00
0				0				3.565918e-02
0				0				3.730554e+00
0				0				1.508748e-01
0				0				3.744757e+00
0				0				3.764040e+00
0				0				1.574095e-01
0				0				3.776303e+00
0				0				1.535451e-01
0				0				3.788888e+00
0				0				3.804581e+00
0				0				1.523485e-01
0				0				3.819283e+00
0				0				3.110259e-02
0				0				3.845976e+00
0				0				2.869184e-02
0				0				3.862588e+00
0				0				1.483666e-01
0				0				3.882770e+00
0				0				1.509665e-01
0				0				3.901475e+00
0				0				1.633916e-01
0				0				3.927440e+00
0				0				1.558815e-01
0				0				3.957280e+00
0				0				3.441544e-02
0				0				3.979699e+00
0				0				1.551542e-01
0				0				4.005985e+00
0				0				6.178382e-01
0				0				4.030157e+00
0				0				3.328521e+00
0				0				4.095252e+00
0				0				3.330552e+00
0				0				4.115932e+00
0				0				3.328541e+00
0				0				3.686275e-02
0				0				3.329361e+00
0				0				3.925485e-02
0				0				3.330712e+00
0				0				4.181970e+00
0				0				3.329086e+00
0				0				4.197794e+00
0				0				3.329416e+00
0				0				4.215681e+00
0				0				3.329282e+00
0				0				1.698229e-01
0				0				3.329341e+00
0				0				1.550037e-01
0				0				3.329968e+00
0				0				1.588867e-01
0				0				3.330172e+00
0				0				1.562310e-01
0				0				3.328846e+00
0				0				1.562457e-01
0				0				3.329663e+00
0				0				1.557393e-01
0				0				3.329371e+00
0				0				1.520190e-01
0				0				3.330072e+00
0				0				1.541392e-01
0				0				3.330402e+00
0				1.420000e-01				1.703400e-01
0				1.420000e-01				3.329314e+00
0				1.215519e-01				5.609333e-02
0				0				1.786168e-01
0				0				3.352060e+00
0				0				6.087996e-02
0				0				3.349310e+00
0				0				1.849544e-01
0				0				3.341896e+00
0				0				1.806452e-01
0				0				3.346825e+00
0				0				1.523410e-01
0				0				3.341738e+00
0				0				1.670475e-01
0				0				3.352623e+00
0				0				1.826145e-01
0				0				3.348699e+00
0				0				1.701858e-01
0				0				3.348507e+00
0				0				1.677558e-01
0				0				3.348142e+00
0				0				3.347562e+00
0				0				1.728092e-01
0				0				3.349425e+00
0				0				5.991448e-02
0				0				3.346683e+00
0				0				1.751579e-01
0				0				3.348819e+00
0				0				1.619414e-01
0				0				3.347416e+00
0				0				1.650729e-01
0				0				3.348077e+00
0				0				1.613154e-01
0				0				3.348094e+00
0				0				1.683022e-01
0				0				3.347801e+00
0				0				1.655041e-01
0				0				3.349029e+00
0				0				1.691085e-01
0				0				3.347304e+00
0				0				1.904100e-01
0				0				3.349166e+00
0				0				1.701211e-01
0				0				3.348422e+00
0				0				1.697842e-01
0				0				3.348362e+00
0				0				1.662933e-01
0				0				3.348491e+00
0				0				1.701690e-01
0				0				3.349259e+00
0				0				1.659379e-01
0				0				3.348358e+00
0				0				1.869757e-01
0				0				3.348587e+00
0				0				1.690151e-01
0				0				3.348938e+00
0				0				1.697200e-01
0				0				3.348299e+00
0				0				1.681451e-01
0				0				3.347035e+00
0				0				1.642122e-01
0				0				3.348539e+00
0				0				1.648348e-01
0				0				3.347934e+00
0				0				1.650709e-01
0				0				3.348073e+00
0				0				1.858238e-01
0				0				3.348215e+00
-1.003000e+00				1.650000e-01				1.397525e-01
-1.003000e+00				1.650000e-01				7.538429e-02
-1.003000e+00				1.650000e-01				6.264300e-02
-1.003000e+00				1.650000e-01				4.809222e-02
0				1.420000e-01				4.087503e+00
0				1.420000e-01				2.631866e-01
0				1.420000e-01				4.049574e+00
0				1.420000e-01				4.033186e+00
0				1.420000e-01				2.800292e-01
0				1.420000e-01				4.006424e+00
0				1.420000e-01				3.981801e+00
0				1.420000e-01				2.624280e-01
0				1.420000e-01				3.958109e+00
0				1.420000e-01				2.705470e-01
0				1.420000e-01				3.903764e+00
